1 2 3
4.677 -3.724 -1.496
1 2 3

1 2 3
1 2 3
1 2 3
4.679 -4.141 -1.497
1 2 3

1 2 3
1 2 3
1 2 3
4.684 -4.626 -1.500
1 2 3

1 2 3
1 2 3
1 2 3
4.686 -5.020 -1.501
1 2 3

1 2 3
1 2 3
1 2 3
4.693 -5.513 -1.506
1 2 3

1 2 3
1 2 3
1 2 3
4.696 -5.935 -1.508
1 2 3

1 2 3
1 2 3
1 2 3
4.697 -6.326 -1.510
1 2 3

1 2 3
1 2 3
1 2 3
4.709 -6.876 -1.516
1 2 3

1 2 3
1 2 3
1 2 3
4.711 -7.272 -1.518
1 2 3

1 2 3
1 2 3
1 2 3
4.726 -7.830 -1.525
1 2 3

1 2 3
1 2 3
1 2 3
4.742 -8.414 -1.533
1 2 3

1 2 3
1 2 3
1 2 3
4.743 -8.742 -1.535
1 2 3

1 2 3
1 2 3
1 2 3
4.771 -9.331 -1.547
1 2 3

1 2 3
1 2 3
1 2 3
4.780 -9.803 -1.552
1 2 3

1 2 3
1 2 3
1 2 3
4.791 -10.305 -1.559
1 2 3

1 2 3
1 2 3
1 2 3
4.807 -10.779 -1.567
1 2 3

1 2 3
1 2 3
1 2 3
4.818 -11.211 -1.574
1 2 3

1 2 3
1 2 3
1 2 3
4.836 -11.659 -1.585
1 2 3

1 2 3
1 2 3
1 2 3
4.864 -12.138 -1.598
1 2 3

1 2 3
1 2 3
1 2 3
4.889 -12.575 -1.609
1 2 3

1 2 3
1 2 3
1 2 3
4.899 -12.943 -1.615
1 2 3

1 2 3
1 2 3
1 2 3
4.906 -13.289 -1.620
1 2 3

1 2 3
1 2 3
1 2 3
4.913 -13.625 -1.626
1 2 3

1 2 3
1 2 3
1 2 3
4.919 -13.942 -1.631
1 2 3

1 2 3
1 2 3
1 2 3
4.928 -14.239 -1.637
1 2 3

1 2 3
1 2 3
1 2 3
4.935 -14.523 -1.643
1 2 3

1 2 3
1 2 3
1 2 3
4.945 -14.810 -1.650
1 2 3

1 2 3
1 2 3
1 2 3
4.955 -15.088 -1.656
1 2 3

1 2 3
1 2 3
1 2 3
4.967 -15.346 -1.663
1 2 3

1 2 3
1 2 3
1 2 3
4.981 -15.605 -1.671
1 2 3

1 2 3
1 2 3
1 2 3
4.991 -15.856 -1.678
1 2 3

1 2 3
1 2 3
1 2 3
5.002 -16.072 -1.685
1 2 3

1 2 3
1 2 3
1 2 3
5.013 -16.222 -1.691
1 2 3

1 2 3
1 2 3
1 2 3
5.023 -16.473 -1.697
1 2 3

1 2 3
1 2 3
1 2 3
5.033 -16.708 -1.703
1 2 3

1 2 3
1 2 3
1 2 3
5.041 -16.921 -1.708
1 2 3

1 2 3
1 2 3
1 2 3
5.045 -17.123 -1.711
1 2 3

1 2 3
1 2 3
1 2 3
5.050 -17.326 -1.714
1 2 3

1 2 3
1 2 3
1 2 3
5.057 -17.454 -1.719
1 2 3

1 2 3
1 2 3
1 2 3
5.068 -17.644 -1.725
1 2 3

1 2 3
1 2 3
1 2 3
5.079 -17.837 -1.733
1 2 3

1 2 3
1 2 3
1 2 3
5.087 -17.967 -1.738
1 2 3

1 2 3
1 2 3
1 2 3
5.097 -18.138 -1.745
1 2 3

1 2 3
1 2 3
1 2 3
5.111 -18.294 -1.753
1 2 3

1 2 3
1 2 3
1 2 3
5.125 -18.454 -1.762
1 2 3

1 2 3
1 2 3
1 2 3
5.136 -18.629 -1.768
1 2 3

1 2 3
1 2 3
1 2 3
5.146 -18.746 -1.774
1 2 3

1 2 3
1 2 3
1 2 3
5.158 -18.867 -1.780
1 2 3

1 2 3
1 2 3
1 2 3
5.173 -19.018 -1.789
1 2 3

1 2 3
1 2 3
1 2 3
5.189 -19.123 -1.797
1 2 3

1 2 3
1 2 3
1 2 3
5.200 -19.260 -1.804
1 2 3

1 2 3
1 2 3
1 2 3
5.210 -19.403 -1.810
1 2 3

1 2 3
1 2 3
1 2 3
5.219 -19.506 -1.816
1 2 3

1 2 3
1 2 3
1 2 3
5.226 -19.596 -1.820
1 2 3

1 2 3
1 2 3
1 2 3
5.234 -19.686 -1.825
1 2 3

1 2 3
1 2 3
1 2 3
5.241 -19.777 -1.829
1 2 3

1 2 3
1 2 3
1 2 3
5.246 -19.876 -1.833
1 2 3

1 2 3
1 2 3
1 2 3
5.255 -19.969 -1.838
1 2 3

1 2 3
1 2 3
1 2 3
5.262 -20.058 -1.842
1 2 3

1 2 3
1 2 3
1 2 3
5.267 -20.151 -1.846
1 2 3

1 2 3
1 2 3
1 2 3
5.274 -20.274 -1.851
1 2 3

1 2 3
1 2 3
1 2 3
5.278 -20.388 -1.854
1 2 3

1 2 3
1 2 3
1 2 3
5.284 -20.465 -1.857
1 2 3

1 2 3
1 2 3
1 2 3
5.287 -20.542 -1.860
1 2 3

1 2 3
1 2 3
1 2 3
5.291 -20.623 -1.863
1 2 3

1 2 3
1 2 3
1 2 3
5.294 -20.701 -1.866
1 2 3

1 2 3
1 2 3
1 2 3
5.301 -20.778 -1.870
1 2 3

1 2 3
1 2 3
1 2 3
5.307 -20.854 -1.874
1 2 3

1 2 3
1 2 3
1 2 3
5.314 -20.927 -1.878
1 2 3

1 2 3
1 2 3
1 2 3
5.319 -21.018 -1.882
1 2 3

1 2 3
1 2 3
1 2 3
5.328 -21.088 -1.887
1 2 3

1 2 3
1 2 3
1 2 3
5.338 -21.156 -1.892
1 2 3

1 2 3
1 2 3
1 2 3
5.347 -21.223 -1.898
1 2 3

1 2 3
1 2 3
1 2 3
5.355 -21.282 -1.902
1 2 3

1 2 3
1 2 3
1 2 3
5.367 -21.342 -1.908
1 2 3

1 2 3
1 2 3
1 2 3
5.375 -21.418 -1.913
1 2 3

1 2 3
1 2 3
1 2 3
5.382 -21.491 -1.917
1 2 3

1 2 3
1 2 3
1 2 3
5.388 -21.565 -1.921
1 2 3

1 2 3
1 2 3
1 2 3
5.391 -21.625 -1.924
1 2 3

1 2 3
1 2 3
1 2 3
5.395 -21.676 -1.926
1 2 3

1 2 3
1 2 3
1 2 3
5.397 -21.737 -1.928
1 2 3

1 2 3
1 2 3
1 2 3
5.399 -21.785 -1.930
1 2 3

1 2 3
1 2 3
1 2 3
5.399 -21.845 -1.931
1 2 3

1 2 3
1 2 3
1 2 3
5.399 -21.907 -1.931
1 2 3

1 2 3
1 2 3
1 2 3
5.399 -21.964 -1.932
1 2 3

1 2 3
1 2 3
1 2 3
5.398 -22.038 -1.932
1 2 3

1 2 3
1 2 3
1 2 3
5.393 -22.116 -1.930
1 2 3

1 2 3
1 2 3
1 2 3
5.397 -22.167 -1.933
1 2 3

1 2 3
1 2 3
1 2 3
5.402 -22.217 -1.937
1 2 3

1 2 3
1 2 3
1 2 3
5.409 -22.267 -1.941
1 2 3

1 2 3
1 2 3
1 2 3
5.418 -22.316 -1.946
1 2 3

1 2 3
1 2 3
1 2 3
5.426 -22.380 -1.950
1 2 3

1 2 3
1 2 3
1 2 3
5.433 -22.443 -1.955
1 2 3

1 2 3
1 2 3
1 2 3
5.437 -22.500 -1.958
1 2 3

1 2 3
1 2 3
1 2 3
5.441 -22.556 -1.960
1 2 3

1 2 3
1 2 3
1 2 3
5.443 -22.612 -1.962
1 2 3

1 2 3
1 2 3
1 2 3
5.445 -22.653 -1.963
1 2 3

1 2 3
1 2 3
1 2 3
5.447 -22.696 -1.965
1 2 3

1 2 3
1 2 3
1 2 3
5.448 -22.743 -1.965
1 2 3

1 2 3
1 2 3
1 2 3
5.450 -22.788 -1.967
1 2 3

1 2 3
1 2 3
1 2 3
5.450 -22.831 -1.967
1 2 3

1 2 3
1 2 3
1 2 3
5.451 -22.868 -1.968
1 2 3

1 2 3
1 2 3
1 2 3
5.449 -22.917 -1.967
1 2 3

1 2 3
1 2 3
1 2 3
5.448 -22.957 -1.967
1 2 3

1 2 3
1 2 3
1 2 3
5.446 -23.009 -1.966
1 2 3

1 2 3
1 2 3
1 2 3
5.447 -23.054 -1.967
1 2 3

1 2 3
1 2 3
1 2 3
5.448 -23.102 -1.968
1 2 3

1 2 3
1 2 3
1 2 3
5.451 -23.150 -1.970
1 2 3

1 2 3
1 2 3
1 2 3
5.456 -23.186 -1.974
1 2 3

1 2 3
1 2 3
1 2 3
5.459 -23.234 -1.976
1 2 3

1 2 3
1 2 3
1 2 3
5.461 -23.283 -1.977
1 2 3

1 2 3
1 2 3
1 2 3
5.464 -23.326 -1.979
1 2 3

1 2 3
1 2 3
1 2 3
5.467 -23.357 -1.981
1 2 3

1 2 3
1 2 3
1 2 3
5.468 -23.392 -1.982
1 2 3

1 2 3
1 2 3
1 2 3
5.468 -23.431 -1.982
1 2 3

1 2 3
1 2 3
1 2 3
5.466 -23.461 -1.982
1 2 3

1 2 3
1 2 3
1 2 3
5.465 -23.496 -1.981
1 2 3

1 2 3
1 2 3
1 2 3
5.465 -23.528 -1.982
1 2 3

1 2 3
1 2 3
1 2 3
5.465 -23.564 -1.982
1 2 3

1 2 3
1 2 3
1 2 3
5.462 -23.603 -1.980
1 2 3

1 2 3
1 2 3
1 2 3
5.463 -23.630 -1.981
1 2 3

1 2 3
1 2 3
1 2 3
5.462 -23.655 -1.981
1 2 3

1 2 3
1 2 3
1 2 3
5.461 -23.678 -1.980
1 2 3

1 2 3
1 2 3
1 2 3
5.459 -23.695 -1.979
1 2 3

1 2 3
1 2 3
1 2 3
5.458 -23.710 -1.978
1 2 3

1 2 3
1 2 3
1 2 3
5.458 -23.725 -1.978
1 2 3

1 2 3
1 2 3
1 2 3
5.456 -23.739 -1.977
1 2 3

1 2 3
1 2 3
1 2 3
5.455 -23.749 -1.976
1 2 3

1 2 3
1 2 3
1 2 3
5.454 -23.756 -1.974
1 2 3

1 2 3
1 2 3
1 2 3
5.452 -23.761 -1.973
1 2 3

1 2 3
1 2 3
1 2 3
5.451 -23.765 -1.971
1 2 3

1 2 3
1 2 3
1 2 3
5.450 -23.767 -1.969
1 2 3

1 2 3
1 2 3
1 2 3
5.450 -23.768 -1.968
1 2 3

1 2 3
1 2 3
1 2 3
5.450 -23.768 -1.966
1 2 3

1 2 3
1 2 3
1 2 3
5.447 -23.768 -1.963
1 2 3

1 2 3
1 2 3
1 2 3
5.445 -23.766 -1.960
1 2 3

1 2 3
1 2 3
1 2 3
5.445 -23.762 -1.957
1 2 3

1 2 3
1 2 3
1 2 3
5.445 -23.756 -1.954
1 2 3

1 2 3
1 2 3
1 2 3
5.446 -23.748 -1.951
1 2 3

1 2 3
1 2 3
1 2 3
5.447 -23.738 -1.947
1 2 3

1 2 3
1 2 3
1 2 3
5.448 -23.724 -1.944
1 2 3

1 2 3
1 2 3
1 2 3
5.449 -23.706 -1.939
1 2 3

1 2 3
1 2 3
1 2 3
5.450 -23.681 -1.934
1 2 3

1 2 3
1 2 3
1 2 3
5.452 -23.653 -1.929
1 2 3

1 2 3
1 2 3
1 2 3
5.453 -23.625 -1.924
1 2 3

1 2 3
1 2 3
1 2 3
5.455 -23.581 -1.918
1 2 3

1 2 3
1 2 3
1 2 3
5.457 -23.528 -1.912
1 2 3

1 2 3
1 2 3
1 2 3
5.459 -23.464 -1.905
1 2 3

1 2 3
1 2 3
1 2 3
5.461 -23.384 -1.897
1 2 3

1 2 3
1 2 3
1 2 3
5.463 -23.295 -1.888
1 2 3

1 2 3
1 2 3
1 2 3
5.465 -23.191 -1.880
1 2 3

1 2 3
1 2 3
1 2 3
5.467 -23.067 -1.870
1 2 3

1 2 3
1 2 3
1 2 3
5.469 -22.934 -1.860
1 2 3

1 2 3
1 2 3
1 2 3
5.473 -22.786 -1.849
1 2 3

1 2 3
1 2 3
1 2 3
5.476 -22.675 -1.839
1 2 3

1 2 3
1 2 3
1 2 3
5.479 -22.556 -1.829
1 2 3

1 2 3
1 2 3
1 2 3
5.482 -22.356 -1.818
1 2 3

1 2 3
1 2 3
1 2 3
5.485 -22.145 -1.807
1 2 3

1 2 3
1 2 3
1 2 3
5.489 -21.932 -1.795
1 2 3

1 2 3
1 2 3
1 2 3
5.493 -21.692 -1.783
1 2 3

1 2 3
1 2 3
1 2 3
5.496 -21.457 -1.771
1 2 3

1 2 3
1 2 3
1 2 3
5.500 -21.209 -1.757
1 2 3

1 2 3
1 2 3
1 2 3
5.504 -20.948 -1.745
1 2 3

1 2 3
1 2 3
1 2 3
5.508 -20.678 -1.731
1 2 3

1 2 3
1 2 3
1 2 3
5.513 -20.404 -1.718
1 2 3

1 2 3
1 2 3
1 2 3
5.517 -20.117 -1.703
1 2 3

1 2 3
1 2 3
1 2 3
5.522 -19.830 -1.689
1 2 3

1 2 3
1 2 3
1 2 3
5.526 -19.546 -1.674
1 2 3

1 2 3
1 2 3
1 2 3
5.530 -19.249 -1.660
1 2 3

1 2 3
1 2 3
1 2 3
5.534 -18.962 -1.645
1 2 3

1 2 3
1 2 3
1 2 3
5.538 -18.674 -1.632
1 2 3

1 2 3
1 2 3
1 2 3
5.544 -18.377 -1.620
1 2 3

1 2 3
1 2 3
1 2 3
5.548 -18.092 -1.606
1 2 3

1 2 3
1 2 3
1 2 3
5.551 -17.814 -1.591
1 2 3

1 2 3
1 2 3
1 2 3
5.556 -17.522 -1.579
1 2 3

1 2 3
1 2 3
1 2 3
5.561 -17.240 -1.565
1 2 3

1 2 3
1 2 3
1 2 3
5.566 -16.964 -1.550
1 2 3

1 2 3
1 2 3
1 2 3
5.572 -16.681 -1.540
1 2 3

1 2 3
1 2 3
1 2 3
5.575 -16.436 -1.527
1 2 3

1 2 3
1 2 3
1 2 3
5.581 -16.143 -1.515
1 2 3

1 2 3
1 2 3
1 2 3
5.585 -15.881 -1.500
1 2 3

1 2 3
1 2 3
1 2 3
5.589 -15.614 -1.486
1 2 3

1 2 3
1 2 3
1 2 3
5.596 -15.338 -1.474
1 2 3

1 2 3
1 2 3
1 2 3
5.600 -15.085 -1.461
1 2 3

1 2 3
1 2 3
1 2 3
5.606 -14.814 -1.448
1 2 3

1 2 3
1 2 3
1 2 3
5.610 -14.565 -1.435
1 2 3

1 2 3
1 2 3
1 2 3
5.614 -14.313 -1.422
1 2 3

1 2 3
1 2 3
1 2 3
5.620 -14.051 -1.410
1 2 3

1 2 3
1 2 3
1 2 3
5.626 -13.809 -1.399
1 2 3

1 2 3
1 2 3
1 2 3
5.630 -13.571 -1.384
1 2 3

1 2 3
1 2 3
1 2 3
5.636 -13.325 -1.372
1 2 3

1 2 3
1 2 3
1 2 3
5.640 -13.102 -1.359
1 2 3

1 2 3
1 2 3
1 2 3
5.644 -12.877 -1.344
1 2 3

1 2 3
1 2 3
1 2 3
5.649 -12.638 -1.331
1 2 3

1 2 3
1 2 3
1 2 3
5.653 -12.415 -1.317
1 2 3

1 2 3
1 2 3
1 2 3
5.657 -12.189 -1.302
1 2 3

1 2 3
1 2 3
1 2 3
5.663 -11.955 -1.288
1 2 3

1 2 3
1 2 3
1 2 3
5.667 -11.745 -1.274
1 2 3

1 2 3
1 2 3
1 2 3
5.671 -11.522 -1.260
1 2 3

1 2 3
1 2 3
1 2 3
5.677 -11.293 -1.248
1 2 3

1 2 3
1 2 3
1 2 3
5.682 -11.079 -1.235
1 2 3

1 2 3
1 2 3
1 2 3
5.686 -10.863 -1.221
1 2 3

1 2 3
1 2 3
1 2 3
5.691 -10.638 -1.209
1 2 3

1 2 3
1 2 3
1 2 3
5.696 -10.421 -1.195
1 2 3

1 2 3
1 2 3
1 2 3
5.700 -10.215 -1.178
1 2 3

1 2 3
1 2 3
1 2 3
5.705 -10.003 -1.163
1 2 3

1 2 3
1 2 3
1 2 3
5.711 -9.790 -1.149
1 2 3

1 2 3
1 2 3
1 2 3
5.715 -9.593 -1.132
1 2 3

1 2 3
1 2 3
1 2 3
5.719 -9.397 -1.115
1 2 3

1 2 3
1 2 3
1 2 3
5.724 -9.197 -1.099
1 2 3

1 2 3
1 2 3
1 2 3
5.729 -9.002 -1.085
1 2 3

1 2 3
1 2 3
1 2 3
5.733 -8.815 -1.071
1 2 3

1 2 3
1 2 3
1 2 3
5.737 -8.630 -1.054
1 2 3

1 2 3
1 2 3
1 2 3
5.740 -8.448 -1.038
1 2 3

1 2 3
1 2 3
1 2 3
5.744 -8.262 -1.022
1 2 3

1 2 3
1 2 3
1 2 3
5.747 -8.139 -1.007
1 2 3

1 2 3
1 2 3
1 2 3
5.752 -8.014 -0.993
1 2 3

1 2 3
1 2 3
1 2 3
5.756 -7.828 -0.979
1 2 3

1 2 3
1 2 3
1 2 3
5.761 -7.665 -0.965
1 2 3

1 2 3
1 2 3
1 2 3
5.766 -7.485 -0.952
1 2 3

1 2 3
1 2 3
1 2 3
5.772 -7.307 -0.939
1 2 3

1 2 3
1 2 3
1 2 3
5.777 -7.138 -0.925
1 2 3

1 2 3
1 2 3
1 2 3
5.782 -6.970 -0.912
1 2 3

1 2 3
1 2 3
1 2 3
5.788 -6.804 -0.899
1 2 3

1 2 3
1 2 3
1 2 3
5.793 -6.646 -0.886
1 2 3

1 2 3
1 2 3
1 2 3
5.799 -6.487 -0.873
1 2 3

1 2 3
1 2 3
1 2 3
5.804 -6.335 -0.860
1 2 3

1 2 3
1 2 3
1 2 3
5.809 -6.186 -0.848
1 2 3

1 2 3
1 2 3
1 2 3
5.813 -6.084 -0.836
1 2 3

1 2 3
1 2 3
1 2 3
5.818 -5.982 -0.825
1 2 3

1 2 3
1 2 3
1 2 3
5.823 -5.846 -0.812
1 2 3

1 2 3
1 2 3
1 2 3
5.828 -5.750 -0.801
1 2 3

1 2 3
1 2 3
1 2 3
5.833 -5.657 -0.790
1 2 3

1 2 3
1 2 3
1 2 3
5.838 -5.562 -0.779
1 2 3

1 2 3
1 2 3
1 2 3
5.843 -5.472 -0.767
1 2 3

1 2 3
1 2 3
1 2 3
5.848 -5.383 -0.756
1 2 3

1 2 3
1 2 3
1 2 3
5.853 -5.297 -0.746
1 2 3

1 2 3
1 2 3
1 2 3
5.857 -5.207 -0.735
1 2 3

1 2 3
1 2 3
1 2 3
5.862 -5.099 -0.723
1 2 3

1 2 3
1 2 3
1 2 3
5.866 -4.992 -0.712
1 2 3

1 2 3
1 2 3
1 2 3
5.871 -4.882 -0.701
1 2 3

1 2 3
1 2 3
1 2 3
5.876 -4.775 -0.689
1 2 3

1 2 3
1 2 3
1 2 3
5.880 -4.672 -0.678
1 2 3

1 2 3
1 2 3
1 2 3
5.885 -4.596 -0.668
1 2 3

1 2 3
1 2 3
1 2 3
5.889 -4.498 -0.658
1 2 3

1 2 3
1 2 3
1 2 3
5.894 -4.396 -0.647
1 2 3

1 2 3
1 2 3
1 2 3
5.898 -4.291 -0.636
1 2 3

1 2 3
1 2 3
1 2 3
5.902 -4.213 -0.627
1 2 3

1 2 3
1 2 3
1 2 3
5.906 -4.136 -0.617
1 2 3

1 2 3
1 2 3
1 2 3
5.910 -4.064 -0.607
1 2 3

1 2 3
1 2 3
1 2 3
5.914 -3.969 -0.597
1 2 3

1 2 3
1 2 3
1 2 3
5.918 -3.876 -0.587
1 2 3

1 2 3
1 2 3
1 2 3
5.921 -3.785 -0.576
1 2 3

1 2 3
1 2 3
1 2 3
5.925 -3.695 -0.566
1 2 3

1 2 3
1 2 3
1 2 3
5.929 -3.628 -0.557
1 2 3

1 2 3
1 2 3
1 2 3
5.933 -3.543 -0.547
1 2 3

1 2 3
1 2 3
1 2 3
5.936 -3.456 -0.538
1 2 3

1 2 3
1 2 3
1 2 3
5.939 -3.370 -0.528
1 2 3

1 2 3
1 2 3
1 2 3
5.943 -3.304 -0.520
1 2 3

1 2 3
1 2 3
1 2 3
5.946 -3.243 -0.512
1 2 3

1 2 3
1 2 3
1 2 3
5.949 -3.181 -0.503
1 2 3

1 2 3
1 2 3
1 2 3
5.953 -3.123 -0.495
1 2 3

1 2 3
1 2 3
1 2 3
5.956 -3.048 -0.487
1 2 3

1 2 3
1 2 3
1 2 3
5.959 -2.977 -0.478
1 2 3

1 2 3
1 2 3
1 2 3
5.963 -2.903 -0.470
1 2 3

1 2 3
1 2 3
1 2 3
5.966 -2.832 -0.462
1 2 3

1 2 3
1 2 3
1 2 3
5.969 -2.763 -0.454
1 2 3

1 2 3
1 2 3
1 2 3
5.972 -2.694 -0.445
1 2 3

1 2 3
1 2 3
1 2 3
5.975 -2.626 -0.437
1 2 3

1 2 3
1 2 3
1 2 3
5.978 -2.560 -0.429
1 2 3

1 2 3
1 2 3
1 2 3
5.981 -2.493 -0.420
1 2 3

1 2 3
1 2 3
1 2 3
5.985 -2.428 -0.412
1 2 3

1 2 3
1 2 3
1 2 3
5.988 -2.366 -0.405
1 2 3

1 2 3
1 2 3
1 2 3
5.993 -2.319 -0.397
1 2 3

1 2 3
1 2 3
1 2 3
5.996 -2.264 -0.389
1 2 3

1 2 3
1 2 3
1 2 3
6.000 -2.208 -0.381
1 2 3

1 2 3
1 2 3
1 2 3
6.005 -2.148 -0.372
1 2 3

1 2 3
1 2 3
1 2 3
6.009 -2.091 -0.364
1 2 3

1 2 3
1 2 3
1 2 3
6.014 -2.043 -0.355
1 2 3

1 2 3
1 2 3
1 2 3
6.020 -1.996 -0.345
1 2 3

1 2 3
1 2 3
1 2 3
6.028 -1.951 -0.336
1 2 3

1 2 3
1 2 3
1 2 3
6.036 -1.909 -0.325
1 2 3

1 2 3
1 2 3
1 2 3
6.045 -1.871 -0.315
1 2 3

1 2 3
1 2 3
1 2 3
6.056 -1.835 -0.306
1 2 3

1 2 3
1 2 3
1 2 3
6.071 -1.799 -0.295
1 2 3

1 2 3
1 2 3
1 2 3
6.091 -1.772 -0.284
1 2 3

1 2 3
1 2 3
1 2 3
6.112 -1.743 -0.273
1 2 3

1 2 3
1 2 3
1 2 3
6.140 -1.716 -0.260
1 2 3

1 2 3
1 2 3
1 2 3
6.174 -1.691 -0.248
1 2 3

1 2 3
1 2 3
1 2 3
6.221 -1.668 -0.234
1 2 3

1 2 3
1 2 3
1 2 3
6.283 -1.644 -0.220
1 2 3

1 2 3
1 2 3
1 2 3
6.355 -1.624 -0.205
1 2 3

1 2 3
1 2 3
1 2 3
6.443 -1.607 -0.189
1 2 3

1 2 3
1 2 3
1 2 3
6.555 -1.591 -0.175
1 2 3

1 2 3
1 2 3
1 2 3
6.692 -1.577 -0.160
1 2 3

1 2 3
1 2 3
1 2 3
6.864 -1.568 -0.145
1 2 3

1 2 3
1 2 3
1 2 3
7.049 -1.557 -0.130
1 2 3

1 2 3
1 2 3
1 2 3
7.290 -1.550 -0.114
1 2 3

1 2 3
1 2 3
1 2 3
7.640 -1.545 -0.098
1 2 3

1 2 3
1 2 3
1 2 3
7.994 -1.541 -0.079
1 2 3

1 2 3
1 2 3
1 2 3
8.285 -1.539 -0.060
1 2 3

1 2 3
1 2 3
1 2 3
8.774 -1.538 -0.043
1 2 3

1 2 3
1 2 3
1 2 3
9.384 -1.538 -0.024
1 2 3

1 2 3
1 2 3
1 2 3
9.875 -1.538 -0.006
1 2 3

1 2 3
1 2 3
1 2 3
10.587 -1.539 0.012
1 2 3

1 2 3
1 2 3
1 2 3
11.402 -1.542 0.032
1 2 3

1 2 3
1 2 3
1 2 3
11.983 -1.546 0.051
1 2 3

1 2 3
1 2 3
1 2 3
12.850 -1.551 0.070
1 2 3

1 2 3
1 2 3
1 2 3
13.619 -1.557 0.089
1 2 3

1 2 3
1 2 3
1 2 3
14.492 -1.568 0.111
1 2 3

1 2 3
1 2 3
1 2 3
15.164 -1.579 0.133
1 2 3

1 2 3
1 2 3
1 2 3
16.004 -1.590 0.154
1 2 3

1 2 3
1 2 3
1 2 3
16.904 -1.603 0.174
1 2 3

1 2 3
1 2 3
1 2 3
17.927 -1.620 0.195
1 2 3

1 2 3
1 2 3
1 2 3
18.792 -1.639 0.218
1 2 3

1 2 3
1 2 3
1 2 3
19.705 -1.660 0.238
1 2 3

1 2 3
1 2 3
1 2 3
20.659 -1.683 0.262
1 2 3

1 2 3
1 2 3
1 2 3
21.530 -1.706 0.284
1 2 3

1 2 3
1 2 3
1 2 3
22.390 -1.735 0.305
1 2 3

1 2 3
1 2 3
1 2 3
23.217 -1.766 0.326
1 2 3

1 2 3
1 2 3
1 2 3
24.011 -1.803 0.345
1 2 3

1 2 3
1 2 3
1 2 3
24.735 -1.843 0.368
1 2 3

1 2 3
1 2 3
1 2 3
25.394 -1.878 0.389
1 2 3

1 2 3
1 2 3
1 2 3
26.050 -1.922 0.407
1 2 3

1 2 3
1 2 3
1 2 3
26.679 -1.970 0.427
1 2 3

1 2 3
1 2 3
1 2 3
27.269 -2.023 0.446
1 2 3

1 2 3
1 2 3
1 2 3
27.812 -2.078 0.465
1 2 3

1 2 3
1 2 3
1 2 3
28.322 -2.136 0.482
1 2 3

1 2 3
1 2 3
1 2 3
28.809 -2.194 0.499
1 2 3

1 2 3
1 2 3
1 2 3
29.259 -2.252 0.513
1 2 3

1 2 3
1 2 3
1 2 3
29.687 -2.316 0.526
1 2 3

1 2 3
1 2 3
1 2 3
30.066 -2.378 0.540
1 2 3

1 2 3
1 2 3
1 2 3
30.431 -2.441 0.554
1 2 3

1 2 3
1 2 3
1 2 3
30.804 -2.507 0.565
1 2 3

1 2 3
1 2 3
1 2 3
31.197 -2.575 0.577
1 2 3

1 2 3
1 2 3
1 2 3
31.559 -2.637 0.589
1 2 3

1 2 3
1 2 3
1 2 3
31.875 -2.699 0.599
1 2 3

1 2 3
1 2 3
1 2 3
32.189 -2.767 0.609
1 2 3

1 2 3
1 2 3
1 2 3
32.495 -2.832 0.618
1 2 3

1 2 3
1 2 3
1 2 3
32.786 -2.894 0.627
1 2 3

1 2 3
1 2 3
1 2 3
33.087 -2.963 0.635
1 2 3

1 2 3
1 2 3
1 2 3
33.375 -3.036 0.644
1 2 3

1 2 3
1 2 3
1 2 3
33.709 -3.108 0.652
1 2 3

1 2 3
1 2 3
1 2 3
34.004 -3.174 0.659
1 2 3

1 2 3
1 2 3
1 2 3
34.290 -3.241 0.667
1 2 3

1 2 3
1 2 3
1 2 3
34.566 -3.309 0.675
1 2 3

1 2 3
1 2 3
1 2 3
34.865 -3.380 0.682
1 2 3

1 2 3
1 2 3
1 2 3
35.147 -3.450 0.690
1 2 3

1 2 3
1 2 3
1 2 3
35.412 -3.519 0.697
1 2 3

1 2 3
1 2 3
1 2 3
35.672 -3.585 0.704
1 2 3

1 2 3
1 2 3
1 2 3
35.936 -3.650 0.710
1 2 3

1 2 3
1 2 3
1 2 3
36.178 -3.698 0.716
1 2 3

1 2 3
1 2 3
1 2 3
36.416 -3.758 0.723
1 2 3

1 2 3
1 2 3
1 2 3
36.659 -3.820 0.730
1 2 3

1 2 3
1 2 3
1 2 3
36.889 -3.879 0.736
1 2 3

1 2 3
1 2 3
1 2 3
37.104 -3.923 0.742
1 2 3

1 2 3
1 2 3
1 2 3
37.312 -3.983 0.747
1 2 3

1 2 3
1 2 3
1 2 3
37.514 -4.044 0.752
1 2 3

1 2 3
1 2 3
1 2 3
37.703 -4.090 0.758
1 2 3

1 2 3
1 2 3
1 2 3
37.862 -4.148 0.764
1 2 3

1 2 3
1 2 3
1 2 3
